copying file from stat manager to local machine where script is kept
scp root@10.253.152.8:/home/bscmeas/PCUM_Status_na00.log /root
 checking that any of the dsp or pq value has crossed the threshold or not
Flexi
100.018
90.020
90.0557
89.016
100.0547
87.07
90.014
90.0541
90.09
----
2017-08-30 	14:38:00 	  		Not Crossed
2017-08-30 	14:38:15 	  		Not Crossed
2017-08-30 	14:38:30 	  		Not Crossed
2017-08-30 	14:38:45 	  		Not Crossed
2017-08-30 	14:39:00 	  		Not Crossed
2017-08-30 	14:39:15 	  		Not Crossed
2017-08-30 	14:39:30 	  		Not Crossed
2017-08-30 	14:39:45 	  		Not Crossed
2017-08-30 	14:40:00 	  		Not Crossed
2017-08-30 	14:40:15 	  		Not Crossed
2017-08-30 	14:40:30 	  		Not Crossed
2017-08-30 	14:40:45 	  		Not Crossed
2017-08-30 	14:41:00 	  		Not Crossed
2017-08-30 	14:41:15 	  		Not Crossed
2017-08-30 	14:41:30 	  		Not Crossed
2017-08-30 	14:41:45 	  		Not Crossed
2017-08-30 	14:42:00 	  		Not Crossed
2017-08-30 	14:42:15 	  		Not Crossed
2017-08-30 	14:42:30 	  		Not Crossed
2017-08-30 	14:42:45 	  		Not Crossed
2017-08-30 	14:43:00 	  		Not Crossed
2017-08-30 	14:43:15 	  		Not Crossed
2017-08-30 	14:43:30 	  		Not Crossed
2017-08-30 	14:43:45 	  		Not Crossed
2017-08-30 	14:44:00 	  		Not Crossed
2017-08-30 	14:44:15 	  		Not Crossed
2017-08-30 	14:44:30 	  		Not Crossed
2017-08-30 	14:44:45 	  		Not Crossed
2017-08-30 	14:45:00 	  		Not Crossed
2017-08-30 	14:45:15 	  		Not Crossed
2017-08-30 	14:45:30 	  		Not Crossed
2017-08-30 	14:45:45 	  		Not Crossed
2017-08-30 	14:46:00 	  		Not Crossed
2017-08-30 	14:46:15 	  		Not Crossed
2017-08-30 	14:46:30 	  		Not Crossed
2017-08-30 	14:46:45 	  		Not Crossed
2017-08-30 	14:47:00 	  		Not Crossed
2017-08-30 	14:47:15 	  		Not Crossed
2017-08-30 	14:47:30 	  		Not Crossed
2017-08-30 	14:47:45 	  		Not Crossed
2017-08-30 	14:48:00 	  		Not Crossed
2017-08-30 	14:48:15 	  		Not Crossed
2017-08-30 	14:48:30 	  		Not Crossed
2017-08-30 	14:48:45 	  		Not Crossed
2017-08-30 	14:49:00 	  		Not Crossed
2017-08-30 	14:49:15 	  		Not Crossed
2017-08-30 	14:49:30 	  		Not Crossed
2017-08-30 	14:49:45 	  		Not Crossed
2017-08-30 	14:50:00 	  		Not Crossed
2017-08-30 	14:50:15 	  		Not Crossed
2017-08-30 	14:50:30 	  		Not Crossed
2017-08-30 	14:50:45 	  		Not Crossed
2017-08-30 	14:51:00 	  		Not Crossed
2017-08-30 	14:51:15 	  		Not Crossed
2017-08-30 	14:51:30 	  		Not Crossed
2017-08-30 	14:51:45 	  		Not Crossed
2017-08-30 	14:52:00 	  		Not Crossed
2017-08-30 	14:52:15 	  		Not Crossed
2017-08-30 	14:52:30 	  		Not Crossed
2017-08-30 	14:52:45 	  		Not Crossed
2017-08-30 	14:53:00 	  		Not Crossed
2017-08-30 	14:53:15 	  		Not Crossed
2017-08-30 	14:53:30 	  		Not Crossed
2017-08-30 	14:53:45 	  		Not Crossed
2017-08-30 	14:54:00 	  		Not Crossed
2017-08-30 	14:54:15 	  		Not Crossed
2017-08-30 	14:54:30 	  		Not Crossed
2017-08-30 	14:54:45 	  		Not Crossed
2017-08-30 	14:55:00 	  		Not Crossed
2017-08-30 	14:55:15 	  		Not Crossed
2017-08-30 	14:55:30 	  		Not Crossed
2017-08-30 	14:55:45 	  		Not Crossed
2017-08-30 	14:56:00 	  		Not Crossed
2017-08-30 	14:56:15 	  		Not Crossed
2017-08-30 	14:56:30 	  		Not Crossed
2017-08-30 	14:56:45 	  		Not Crossed
2017-08-30 	14:57:00 	  		Not Crossed
2017-08-30 	14:57:15 	  		Not Crossed
2017-08-30 	14:57:30 	  		Not Crossed
2017-08-30 	14:57:45 	  		Not Crossed
2017-08-30 	14:58:00 	  		Not Crossed
2017-08-30 	14:58:15 	  		Not Crossed
2017-08-30 	14:58:30 	  		Not Crossed
2017-08-30 	14:58:45 	  		Not Crossed
2017-08-30 	14:59:00 	  		Not Crossed
2017-08-30 	14:59:15 	  		Not Crossed
2017-08-30 	14:59:30 	  		Not Crossed
2017-08-30 	14:59:45 	  		Not Crossed
2017-08-30 	15:00:00 	  		Not Crossed
2017-08-30 	15:00:15 	  		Not Crossed
2017-08-30 	15:00:30 	  		Not Crossed
