Time Stamp          EXEC TI BUSFR BUSHR BUSDH BUSSD IDLFR IDLHR IDLSD BLTSL GPRST BUDTF BUDTH IDDTH DAPSI BUSDF BUDF8
2017-11-23 10:26:15   8.365 00000 00000 00000 00000 00052 00000 00104 00192 00338 00000 00000 00000 00000 00000 00000
2017-11-23 10:26:30   8.369 00000 00000 00000 00000 00052 00000 00104 00192 00338 00000 00000 00000 00000 00000 00000
2017-11-23 10:26:45   8.374 00000 00000 00000 00000 00057 00000 00100 00200 00326 00000 00000 00000 00000 00000 00000
2017-11-23 10:27:00   8.378 00000 00000 00000 00000 00056 00000 00100 00192 00319 00000 00000 00000 00000 00000 00000
2017-11-23 10:27:15   8.382 00000 00000 00000 00000 00058 00000 00100 00192 00317 00000 00000 00000 00000 00000 00000
2017-11-23 10:27:30   8.386 00000 00000 00000 00000 00062 00000 00100 00192 00313 00000 00000 00000 00000 00000 00000
2017-11-23 10:27:45   8.390 00000 00000 00000 00000 00071 00000 00096 00200 00297 00000 00000 00000 00000 00000 00000
2017-11-23 10:28:00   8.394 00000 00000 00000 00000 00070 00000 00096 00192 00290 00000 00000 00000 00000 00000 00000
2017-11-23 10:28:15   8.399 00000 00000 00000 00000 00064 00000 00096 00192 00296 00000 00000 00000 00000 00000 00000
2017-11-23 10:28:30   8.403 00000 00000 00000 00000 00091 00000 00096 00192 00269 00000 00000 00000 00000 00000 00000
2017-11-23 10:28:45   8.407 00000 00000 00000 00000 00090 00000 00096 00192 00270 00000 00000 00000 00000 00000 00000
2017-11-23 10:29:00   8.411 00000 00000 00000 00000 00082 00000 00092 00208 00263 00000 00000 00000 00000 00000 00000
2017-11-23 10:29:15   8.415 00000 00000 00000 00000 00069 00000 00092 00192 00276 00000 00000 00000 00000 00000 00000
2017-11-23 10:29:30   8.419 00000 00000 00000 00000 00088 00000 00092 00192 00257 00000 00000 00000 00000 00000 00000
2017-11-23 10:29:45   8.424 00000 00000 00000 00000 00088 00000 00092 00192 00257 00000 00000 00000 00000 00000 00000
2017-11-23 10:30:00   8.428 00000 00000 00000 00000 00081 00000 00088 00200 00257 00000 00000 00000 00000 00000 00000
2017-11-23 10:30:15   8.432 00000 00000 00000 00000 00080 00000 00088 00192 00250 00000 00000 00000 00000 00000 00000
2017-11-23 10:30:30   8.436 00000 00000 00000 00000 00074 00000 00088 00192 00256 00000 00000 00000 00000 00000 00000
2017-11-23 10:30:45   8.440 00000 00000 00000 00000 00062 00000 00088 00192 00268 00000 00000 00000 00000 00000 00000
2017-11-23 10:31:00   8.444 00000 00000 00000 00000 00056 00000 00084 00200 00267 00000 00000 00000 00000 00000 00000
2017-11-23 10:31:15   8.449 00000 00000 00000 00000 00048 00000 00084 00192 00267 00000 00000 00000 00000 00000 00000
2017-11-23 10:31:30   8.453 00000 00000 00000 00000 00048 00000 00084 00192 00267 00000 00000 00000 00000 00000 00000
2017-11-23 10:31:45   8.457 00000 00000 00000 00000 00043 00000 00084 00192 00272 00000 00000 00000 00000 00000 00000
2017-11-23 10:32:00   8.461 00000 00000 00000 00000 00042 00000 00084 00192 00273 00000 00000 00000 00000 00000 00000
2017-11-23 10:32:15   8.465 00000 00000 00000 00000 00040 00000 00080 00208 00260 00000 00000 00000 00000 00000 00000
2017-11-23 10:32:30   8.469 00000 00000 00000 00000 00046 00000 00080 00192 00254 00000 00000 00000 00000 00000 00000
2017-11-23 10:32:45   8.474 00000 00000 00000 00000 00040 00000 00080 00192 00260 00000 00000 00000 00000 00000 00000
2017-11-23 10:33:00   8.478 00000 00000 00000 00000 00040 00000 00080 00192 00260 00000 00000 00000 00000 00000 00000
2017-11-23 10:33:15   8.482 00000 00000 00000 00000 00038 00000 00076 00208 00247 00000 00000 00000 00000 00000 00000
2017-11-23 10:33:30   8.486 00000 00000 00000 00000 00044 00000 00076 00192 00241 00000 00000 00000 00000 00000 00000
2017-11-23 10:33:45   8.490 00000 00000 00000 00000 00040 00000 00076 00192 00245 00000 00000 00000 00000 00000 00000
2017-11-23 10:34:00   8.494 00000 00000 00000 00000 00044 00000 00076 00192 00241 00000 00000 00000 00000 00000 00000
2017-11-23 10:34:15   8.499 00000 00000 00000 00000 00044 00000 00072 00200 00234 00000 00000 00000 00000 00000 00000
2017-11-23 10:34:30   8.503 00000 00000 00000 00000 00036 00000 00072 00192 00234 00000 00000 00000 00000 00000 00000
2017-11-23 10:34:45   8.507 00000 00000 00000 00000 00042 00000 00072 00192 00228 00000 00000 00000 00000 00000 00000
2017-11-23 10:35:00   8.511 00000 00000 00000 00000 00042 00000 00072 00192 00228 00000 00000 00000 00000 00000 00000
2017-11-23 10:35:15   8.515 00000 00000 00000 00000 00036 00000 00072 00192 00234 00000 00000 00000 00000 00000 00000
2017-11-23 10:35:30   8.519 00000 00000 00000 00000 00040 00000 00068 00208 00215 00000 00000 00000 00000 00000 00000
2017-11-23 10:35:45   8.524 00000 00000 00000 00000 00036 00000 00068 00192 00219 00000 00000 00000 00000 00000 00000
2017-11-23 10:36:00   8.528 00000 00000 00000 00000 00036 00000 00068 00192 00219 00000 00000 00000 00000 00000 00000
2017-11-23 10:36:15   8.532 00000 00000 00000 00000 00040 00000 00068 00192 00215 00000 00000 00000 00000 00000 00000
2017-11-23 10:36:30   8.536 00000 00000 00000 00000 00033 00000 00064 00200 00215 00000 00000 00000 00000 00000 00000
2017-11-23 10:36:45   8.540 00000 00000 00000 00000 00032 00000 00064 00192 00208 00000 00000 00000 00000 00000 00000
2017-11-23 10:37:00   8.544 00000 00000 00000 00000 00032 00000 00064 00192 00208 00000 00000 00000 00000 00000 00000
2017-11-23 10:37:15   8.549 00000 00000 00000 00000 00032 00000 00064 00192 00208 00000 00000 00000 00000 00000 00000
2017-11-23 10:37:30   8.553 00000 00000 00000 00000 00032 00000 00060 00200 00201 00000 00000 00000 00000 00000 00000
2017-11-23 10:37:45   8.557 00000 00000 00000 00000 00030 00000 00060 00192 00195 00000 00000 00000 00000 00000 00000
2017-11-23 10:38:00   8.561 00000 00000 00000 00000 00030 00000 00060 00192 00195 00000 00000 00000 00000 00000 00000
2017-11-23 10:38:15   8.565 00000 00000 00000 00000 00036 00000 00060 00192 00189 00000 00000 00000 00000 00000 00000
2017-11-23 10:38:30   8.569 00000 00000 00000 00000 00036 00000 00060 00192 00189 00000 00000 00000 00000 00000 00000
2017-11-23 10:38:45   8.574 00000 00000 00000 00000 00028 00000 00056 00208 00182 00000 00000 00000 00000 00000 00000
2017-11-23 10:39:00   8.578 00000 00000 00000 00000 00028 00000 00056 00192 00182 00000 00000 00000 00000 00000 00000
2017-11-23 10:39:15   8.582 00000 00000 00000 00000 00028 00000 00056 00192 00182 00000 00000 00000 00000 00000 00000
2017-11-23 10:39:30   8.586 00000 00000 00000 00000 00028 00000 00056 00192 00182 00000 00000 00000 00000 00000 00000
2017-11-23 10:39:45   8.590 00000 00000 00000 00000 00028 00000 00052 00200 00175 00000 00000 00000 00000 00000 00000
2017-11-23 10:40:00   8.594 00000 00000 00000 00000 00026 00000 00052 00192 00169 00000 00000 00000 00000 00000 00000
2017-11-23 10:40:15   8.599 00000 00000 00000 00000 00026 00000 00052 00192 00169 00000 00000 00000 00000 00000 00000
2017-11-23 10:40:30   8.603 00000 00000 00000 00000 00026 00000 00052 00192 00169 00000 00000 00000 00000 00000 00000
2017-11-23 10:40:45   8.607 00000 00000 00000 00000 00026 00000 00048 00200 00162 00000 00000 00000 00000 00000 00000
2017-11-23 10:41:00   8.611 00000 00000 00000 00000 00024 00000 00048 00192 00156 00000 00000 00000 00000 00000 00000
2017-11-23 10:41:15   8.615 00000 00000 00000 00000 00024 00000 00048 00192 00156 00000 00000 00000 00000 00000 00000
2017-11-23 10:41:30   8.619 00000 00000 00000 00000 00024 00000 00048 00192 00156 00000 00000 00000 00000 00000 00000
2017-11-23 10:41:45   8.624 00000 00000 00000 00000 00024 00000 00048 00192 00156 00000 00000 00000 00000 00000 00000
2017-11-23 10:42:00   8.628 00000 00000 00000 00000 00024 00000 00048 00192 00156 00000 00000 00000 00000 00000 00000
2017-11-23 10:42:15   8.632 00000 00000 00000 00000 00030 00000 00048 00176 00150 00000 00000 00000 00000 00000 00000
2017-11-23 10:42:30   8.636 00000 00000 00000 00000 00026 00000 00048 00176 00154 00000 00000 00000 00000 00000 00000
2017-11-23 10:42:45   8.640 00000 00000 00000 00000 00025 00000 00048 00176 00155 00000 00000 00000 00000 00000 00000
2017-11-23 10:43:00   8.644 00000 00000 00000 00000 00032 00000 00048 00176 00148 00000 00000 00000 00000 00000 00000
2017-11-23 10:43:15   8.649 00000 00000 00000 00000 00032 00000 00048 00160 00148 00000 00000 00000 00000 00000 00000
2017-11-23 10:43:30   8.653 00000 00000 00000 00000 00031 00000 00048 00160 00149 00000 00000 00000 00000 00000 00000
2017-11-23 10:43:45   8.657 00000 00000 00000 00000 00030 00000 00048 00160 00150 00000 00000 00000 00000 00000 00000
2017-11-23 10:44:00   8.661 00000 00000 00000 00000 00029 00000 00048 00160 00151 00000 00000 00000 00000 00000 00000
2017-11-23 10:44:15   8.665 00000 00000 00000 00000 00037 00000 00048 00144 00143 00000 00000 00000 00000 00000 00000
2017-11-23 10:44:30   8.669 00000 00000 00000 00000 00032 00000 00048 00144 00148 00000 00000 00000 00000 00000 00000
2017-11-23 10:44:45   8.674 00000 00000 00000 00000 00033 00000 00048 00144 00147 00000 00000 00000 00000 00000 00000
2017-11-23 10:45:00   8.678 00000 00000 00000 00000 00027 00000 00048 00144 00153 00000 00000 00000 00000 00000 00000
2017-11-23 10:45:15   8.682 00000 00000 00000 00000 00036 00000 00048 00144 00144 00000 00000 00000 00000 00000 00000
2017-11-23 10:45:30   8.686 00000 00000 00000 00000 00033 00000 00048 00128 00147 00000 00000 00000 00000 00000 00000
2017-11-23 10:45:45   8.690 00000 00000 00000 00000 00037 00000 00048 00128 00143 00000 00000 00000 00000 00000 00000
2017-11-23 10:46:00   8.694 00000 00000 00000 00000 00028 00000 00048 00128 00152 00000 00000 00000 00000 00000 00000
2017-11-23 10:46:15   8.699 00000 00000 00000 00000 00026 00000 00044 00144 00139 00000 00000 00000 00000 00000 00000
2017-11-23 10:46:30   8.703 00000 00000 00000 00000 00025 00000 00044 00128 00140 00000 00000 00000 00000 00000 00000
2017-11-23 10:46:45   8.707 00000 00000 00000 00000 00029 00000 00044 00128 00136 00000 00000 00000 00000 00000 00000
2017-11-23 10:47:00   8.711 00000 00000 00000 00000 00031 00000 00044 00128 00134 00000 00000 00000 00000 00000 00000
2017-11-23 10:47:15   8.715 00000 00000 00000 00000 00029 00000 00040 00136 00129 00000 00000 00000 00000 00000 00000
2017-11-23 10:47:30   8.719 00000 00000 00000 00000 00025 00000 00040 00128 00125 00000 00000 00000 00000 00000 00000
2017-11-23 10:47:45   8.724 00000 00000 00000 00000 00033 00000 00040 00128 00117 00000 00000 00000 00000 00000 00000
2017-11-23 10:48:00   8.728 00000 00000 00000 00000 00023 00000 00040 00128 00127 00000 00000 00000 00000 00000 00000
2017-11-23 10:48:15   8.732 00000 00000 00000 00000 00027 00000 00040 00128 00123 00000 00000 00000 00000 00000 00000
2017-11-23 10:48:30   8.736 00000 00000 00000 00000 00025 00000 00036 00144 00110 00000 00000 00000 00000 00000 00000
2017-11-23 10:48:45   8.740 00000 00000 00000 00000 00021 00000 00036 00128 00114 00000 00000 00000 00000 00000 00000
2017-11-23 10:49:00   8.744 00000 00000 00000 00000 00021 00000 00036 00128 00114 00000 00000 00000 00000 00000 00000
2017-11-23 10:49:15   8.749 00000 00000 00000 00000 00021 00000 00036 00128 00114 00000 00000 00000 00000 00000 00000
2017-11-23 10:49:30   8.753 00000 00000 00000 00000 00023 00000 00032 00136 00105 00000 00000 00000 00000 00000 00000
2017-11-23 10:49:45   8.757 00000 00000 00000 00000 00027 00000 00032 00128 00093 00000 00000 00000 00000 00000 00000
2017-11-23 10:50:00   8.761 00000 00000 00000 00000 00024 00000 00032 00128 00096 00000 00000 00000 00000 00000 00000
2017-11-23 10:50:15   8.765 00000 00000 00000 00000 00028 00000 00032 00128 00092 00000 00000 00000 00000 00000 00000
2017-11-23 10:50:30   8.769 00000 00000 00000 00000 00030 00000 00028 00136 00083 00000 00000 00000 00000 00000 00000
2017-11-23 10:50:45   8.774 00000 00000 00000 00000 00025 00000 00028 00128 00080 00000 00000 00000 00000 00000 00000
2017-11-23 10:51:00   8.778 00000 00000 00000 00000 00029 00000 00028 00128 00076 00000 00000 00000 00000 00000 00000
2017-11-23 10:51:15   8.782 00000 00000 00000 00000 00031 00000 00028 00128 00074 00000 00000 00000 00000 00000 00000
2017-11-23 10:51:30   8.786 00000 00000 00000 00000 00031 00000 00028 00128 00074 00000 00000 00000 00000 00000 00000
2017-11-23 10:51:45   8.790 00000 00000 00000 00000 00022 00000 00024 00144 00068 00000 00000 00000 00000 00000 00000
2017-11-23 10:52:00   8.794 00000 00000 00000 00000 00018 00000 00024 00128 00072 00000 00000 00000 00000 00000 00000
2017-11-23 10:52:15   8.799 00000 00000 00000 00000 00023 00000 00024 00128 00067 00000 00000 00000 00000 00000 00000
2017-11-23 10:52:30   8.803 00000 00000 00000 00000 00018 00000 00024 00128 00072 00000 00000 00000 00000 00000 00000
2017-11-23 10:52:45   8.807 00000 00000 00000 00000 00026 00000 00020 00136 00057 00000 00000 00000 00000 00000 00000
2017-11-23 10:53:00   8.811 00000 00000 00000 00000 00025 00000 00020 00128 00050 00000 00000 00000 00000 00000 00000
2017-11-23 10:53:15   8.815 00000 00000 00000 00000 00021 00000 00020 00128 00054 00000 00000 00000 00000 00000 00000
2017-11-23 10:53:30   8.819 00000 00000 00000 00000 00014 00000 00020 00128 00061 00000 00000 00000 00000 00000 00000
2017-11-23 10:53:45   8.824 00000 00000 00000 00000 00020 00000 00016 00136 00048 00000 00000 00000 00000 00000 00000
2017-11-23 10:54:00   8.828 00000 00000 00000 00000 00012 00000 00016 00128 00048 00000 00000 00000 00000 00000 00000
2017-11-23 10:54:15   8.832 00000 00000 00000 00000 00017 00000 00016 00128 00043 00000 00000 00000 00000 00000 00000
2017-11-23 10:54:30   8.836 00000 00000 00000 00000 00017 00000 00016 00128 00043 00000 00000 00000 00000 00000 00000
2017-11-23 10:54:45   8.840 00000 00000 00000 00000 00022 00000 00016 00128 00038 00000 00000 00000 00000 00000 00000
2017-11-23 10:55:00   8.844 00000 00000 00000 00000 00015 00000 00012 00144 00030 00000 00000 00000 00000 00000 00000
2017-11-23 10:55:15   8.849 00000 00000 00000 00000 00016 00000 00012 00128 00029 00000 00000 00000 00000 00000 00000
2017-11-23 10:55:30   8.853 00000 00000 00000 00000 00016 00000 00012 00128 00029 00000 00000 00000 00000 00000 00000
2017-11-23 10:55:45   8.857 00000 00000 00000 00000 00024 00000 00012 00128 00021 00000 00000 00000 00000 00000 00000
2017-11-23 10:56:00   8.861 00000 00000 00000 00000 00017 00000 00008 00136 00021 00000 00000 00000 00000 00000 00000
2017-11-23 10:56:15   8.865 00000 00000 00000 00000 00016 00000 00008 00128 00014 00000 00000 00000 00000 00000 00000
2017-11-23 10:56:30   8.869 00000 00000 00000 00000 00016 00000 00008 00128 00014 00000 00000 00000 00000 00000 00000
2017-11-23 10:56:45   8.874 00000 00000 00000 00000 00016 00000 00008 00128 00014 00000 00000 00000 00000 00000 00000
2017-11-23 10:57:00   8.878 00000 00000 00000 00000 00016 00000 00004 00136 00007 00000 00000 00000 00000 00000 00000
2017-11-23 10:57:15   8.882 00000 00000 00000 00000 00008 00000 00004 00128 00007 00000 00000 00000 00000 00000 00000
2017-11-23 10:57:30   8.886 00000 00000 00000 00000 00008 00000 00004 00128 00007 00000 00000 00000 00000 00000 00000
2017-11-23 10:57:45   8.890 00000 00000 00000 00000 00008 00000 00004 00128 00007 00000 00000 00000 00000 00000 00000
2017-11-23 10:58:00   8.894 00000 00000 00000 00000 00008 00000 00004 00128 00007 00000 00000 00000 00000 00000 00000
2017-11-23 10:58:15   8.899 00000 00000 00000 00000 00000 00000 00000 00144 00000 00000 00000 00000 00000 00000 00000
2017-11-23 10:58:30   8.903 00000 00000 00000 00000 00000 00000 00000 00128 00000 00000 00000 00000 00000 00000 00000
2017-11-23 10:58:45   8.907 00000 00000 00000 00000 00000 00000 00000 00128 00000 00000 00000 00000 00000 00000 00000
2017-11-23 10:59:00   8.911 00000 00000 00000 00000 00000 00000 00000 00128 00000 00000 00000 00000 00000 00000 00000
2017-11-23 10:59:15   8.915 00000 00000 00000 00000 00000 00000 00000 00128 00000 00000 00000 00000 00000 00000 00000
2017-11-23 10:59:30   8.919 00000 00000 00000 00000 00000 00000 00000 00112 00000 00000 00000 00000 00000 00000 00000
2017-11-23 10:59:45   8.924 00000 00000 00000 00000 00000 00000 00000 00112 00000 00000 00000 00000 00000 00000 00000
2017-11-23 11:00:00   8.928 00000 00000 00000 00000 00000 00000 00000 00112 00000 00000 00000 00000 00000 00000 00000
2017-11-23 11:00:15   8.932 00000 00000 00000 00000 00000 00000 00000 00112 00000 00000 00000 00000 00000 00000 00000
2017-11-23 11:00:30   8.936 00000 00000 00000 00000 00000 00000 00000 00096 00000 00000 00000 00000 00000 00000 00000
2017-11-23 11:00:45   8.940 00000 00000 00000 00000 00000 00000 00000 00096 00000 00000 00000 00000 00000 00000 00000
2017-11-23 11:01:00   8.944 00000 00000 00000 00000 00000 00000 00000 00096 00000 00000 00000 00000 00000 00000 00000
2017-11-23 11:01:15   8.949 00000 00000 00000 00000 00000 00000 00000 00096 00000 00000 00000 00000 00000 00000 00000
2017-11-23 11:01:30   8.953 00000 00000 00000 00000 00000 00000 00000 00096 00000 00000 00000 00000 00000 00000 00000
2017-11-23 11:01:45   8.957 00000 00000 00000 00000 00000 00000 00000 00080 00000 00000 00000 00000 00000 00000 00000
2017-11-23 11:02:00   8.961 00000 00000 00000 00000 00000 00000 00000 00080 00000 00000 00000 00000 00000 00000 00000
2017-11-23 11:02:15   8.965 00000 00000 00000 00000 00000 00000 00000 00080 00000 00000 00000 00000 00000 00000 00000
2017-11-23 11:02:30   8.969 00000 00000 00000 00000 00000 00000 00000 00080 00000 00000 00000 00000 00000 00000 00000
2017-11-23 11:02:45   8.974 00000 00000 00000 00000 00000 00000 00000 00064 00000 00000 00000 00000 00000 00000 00000
2017-11-23 11:03:00   8.978 00000 00000 00000 00000 00000 00000 00000 00064 00000 00000 00000 00000 00000 00000 00000
2017-11-23 11:03:15   8.982 00000 00000 00000 00000 00000 00000 00000 00064 00000 00000 00000 00000 00000 00000 00000
2017-11-23 11:03:30   8.986 00000 00000 00000 00000 00000 00000 00000 00064 00000 00000 00000 00000 00000 00000 00000
2017-11-23 11:03:45   8.990 00000 00000 00000 00000 00000 00000 00000 00048 00000 00000 00000 00000 00000 00000 00000
2017-11-23 11:04:00   8.994 00000 00000 00000 00000 00000 00000 00000 00048 00000 00000 00000 00000 00000 00000 00000
2017-11-23 11:04:15   8.999 00000 00000 00000 00000 00000 00000 00000 00048 00000 00000 00000 00000 00000 00000 00000
2017-11-23 11:04:30   9.003 00000 00000 00000 00000 00000 00000 00000 00048 00000 00000 00000 00000 00000 00000 00000
2017-11-23 11:04:45   9.007 00000 00000 00000 00000 00000 00000 00000 00048 00000 00000 00000 00000 00000 00000 00000
2017-11-23 11:05:00   9.011 00000 00000 00000 00000 00000 00000 00000 00032 00000 00000 00000 00000 00000 00000 00000
2017-11-23 11:05:15   9.015 00000 00000 00000 00000 00000 00000 00000 00032 00000 00000 00000 00000 00000 00000 00000
2017-11-23 11:05:30   9.019 00000 00000 00000 00000 00000 00000 00000 00032 00000 00000 00000 00000 00000 00000 00000
